sample_type,date,time,sample,freq,species,strain,subject,tissue,quantile_25,quantile_75,upper_ci,lower_ci,sample_type_number
Capsule,2020-10-02,05:30:00,SRR18585109,0.007824006960378242,Parabacteroides_merdae_56972,1,14,Small intestine 1,0.0,0.012987012987012988,0.009330502829828205,0.0062654952095947845,Capsule 1
Capsule,2020-10-01,05:00:00,SRR18585113,0.9110799957851404,Parabacteroides_merdae_56972,2,14,Small intestine 3,0.8333333333333334,1.0,0.9291350819177576,0.8929381584458981,Capsule 3
Capsule,2020-10-02,05:30:00,SRR18585109,0.9921759930396216,Parabacteroides_merdae_56972,2,14,Small intestine 1,0.987012987012987,1.0,0.9936988756858242,0.9905252494490222,Capsule 1
Capsule,2020-06-28,06:30:00,SRR18585162,0.18889515600547907,Phascolarctobacterium_sp_59817,1,1,Small intestine 1,0.1111111111111111,0.25,0.20652147414853414,0.17188471447886622,Capsule 1
Capsule,2020-06-28,06:30:00,SRR18585162,0.8111048439945211,Phascolarctobacterium_sp_59817,2,1,Small intestine 1,0.75,0.8888888888888888,0.8284473352870991,0.7936457196703359,Capsule 1
Stool,2020-08-17,00:00:00,SRR18585069,0.9443517616581334,Phascolarctobacterium_sp_59817,1,7,Stool,0.8823529411764706,1.0,0.9600958791319786,0.927768545231896,Stool
Capsule,2020-08-17,02:30:00,SRR18585075,0.9977331070522372,Phascolarctobacterium_sp_59817,1,7,Ascending colon,0.9957446808510638,1.0,0.99861038870234,0.9968086892284131,Capsule 4
Capsule,2020-08-17,22:30:00,SRR18585073,0.9903966941978084,Phascolarctobacterium_sp_59817,1,7,Small intestine 3,1.0,1.0,0.9954875715271396,0.984365557799288,Capsule 3
Stool,2020-08-18,00:00:00,SRR18585068,0.931757440795326,Phascolarctobacterium_sp_59817,1,7,Stool,0.8736413043478259,1.0,0.9494677615567272,0.911927384768813,Stool
Stool,2020-08-17,00:00:00,SRR18585069,0.055648238341866725,Phascolarctobacterium_sp_59817,2,7,Stool,0.0,0.11764705882352945,0.07394197795034774,0.039860496784786315,Stool
Capsule,2020-08-17,02:30:00,SRR18585075,0.002266892947762645,Phascolarctobacterium_sp_59817,2,7,Ascending colon,0.0,0.0042553191489361755,0.0033088170957990765,0.0014430799352245995,Capsule 4
Capsule,2020-08-17,22:30:00,SRR18585073,0.009603305802191741,Phascolarctobacterium_sp_59817,2,7,Small intestine 3,0.0,0.0,0.01532757292653154,0.004214699893102797,Capsule 3
Stool,2020-08-18,00:00:00,SRR18585068,0.06824255920467395,Phascolarctobacterium_sp_59817,2,7,Stool,0.0,0.12635869565217392,0.08814321788398223,0.05098571819799568,Stool
Saliva,2020-06-24,00:00:00,SRR18585080,0.6995584333093487,Porphyromonas_sp_57899,1,1,Saliva,0.6,0.8,0.7204668252058827,0.6761622348656489,Saliva
Saliva,2020-06-24,00:00:00,SRR18585080,0.30044156669065125,Porphyromonas_sp_57899,2,1,Saliva,0.2,0.4,0.3217974559355781,0.27785932512200523,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.2406746554523229,Porphyromonas_sp_57899,1,5,Saliva,0.1428571428571429,0.3333333333333333,0.2631512503932879,0.21777808880805954,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.2108616403452899,Porphyromonas_sp_57899,1,5,Saliva,0.125,0.2903225806451613,0.23201039917951105,0.19072509635771825,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.7593253445476771,Porphyromonas_sp_57899,2,5,Saliva,0.6666666666666667,0.8571428571428571,0.7828321180200883,0.7368948769084219,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.7891383596547101,Porphyromonas_sp_57899,2,5,Saliva,0.7096774193548387,0.875,0.8071605608185679,0.768149182147818,Saliva
Saliva,2020-09-11,00:00:00,SRR18585192,0.12109583054094687,Porphyromonas_sp_57899,1,11,Saliva,0.05882352941176471,0.18181818181818185,0.13752851398259927,0.10447318198480496,Saliva
Saliva,2020-09-12,00:00:00,SRR18585191,0.15718629708900192,Porphyromonas_sp_57899,1,11,Saliva,0.05263157894736842,0.25,0.18054088653995268,0.13282499395289207,Saliva
Saliva,2020-09-11,00:00:00,SRR18585192,0.6238406383006474,Porphyromonas_sp_57899,2,11,Saliva,0.5517241379310345,0.7,0.6448163743181591,0.602926128636427,Saliva
Saliva,2020-09-12,00:00:00,SRR18585191,0.3855677995483564,Porphyromonas_sp_57899,2,11,Saliva,0.2941176470588235,0.5,0.4137464261907446,0.3600178059881892,Saliva
Stool,2020-08-29,00:00:00,SRR18585047,0.4652356933472541,Prevotella_copri_61740,1,10,Stool,0.427970461044849,0.5025125628140703,0.4745309313786944,0.4550512018869671,Stool
Stool,2020-08-29,00:00:00,SRR18585048,0.3821094294843204,Prevotella_copri_61740,1,10,Stool,0.32653061224489793,0.4354838709677419,0.3975810825665788,0.3673343945993397,Stool
Stool,2020-08-30,00:00:00,SRR18585045,0.38076680108659744,Prevotella_copri_61740,1,10,Stool,0.3443396226415094,0.4161073825503355,0.39066790241445454,0.370518509669775,Stool
Stool,2020-08-30,00:00:00,SRR18585046,0.15932762806908704,Prevotella_copri_61740,1,10,Stool,0.13835714721866033,0.17894736842105266,0.16421580153073326,0.15352056836163275,Stool
Stool,2020-08-31,00:00:00,SRR18585044,0.3124360714374529,Prevotella_copri_61740,1,10,Stool,0.2687033582089552,0.3553719008264463,0.3233931099982913,0.3001882287051722,Stool
Capsule,2020-08-31,21:45:00,SRR18584987,0.2037197234080364,Prevotella_copri_61740,1,10,Small intestine 1,0.0,0.3181818181818182,0.24044431055154106,0.16805817768839945,Capsule 1
Stool,2020-08-29,00:00:00,SRR18585047,0.5347643066527459,Prevotella_copri_61740,2,10,Stool,0.4974874371859297,0.5720295389551511,0.5442578146033511,0.5243216451195284,Stool
Stool,2020-08-29,00:00:00,SRR18585048,0.6178905705156796,Prevotella_copri_61740,2,10,Stool,0.5645161290322579,0.6734693877551021,0.6324712697435408,0.6027031068187301,Stool
Stool,2020-08-30,00:00:00,SRR18585045,0.6192331989134026,Prevotella_copri_61740,2,10,Stool,0.5838926174496645,0.6556603773584906,0.6290691110945837,0.608587072871976,Stool
Stool,2020-08-30,00:00:00,SRR18585046,0.840672371930913,Prevotella_copri_61740,2,10,Stool,0.8210526315789474,0.8616428527813397,0.8464753404926045,0.8349462839599989,Stool
Stool,2020-08-31,00:00:00,SRR18585044,0.6875639285625471,Prevotella_copri_61740,2,10,Stool,0.6446280991735538,0.7312966417910447,0.6990553240263161,0.6760910257019761,Stool
Capsule,2020-08-31,21:45:00,SRR18584987,0.7962802765919637,Prevotella_copri_61740,2,10,Small intestine 1,0.6818181818181819,1.0,0.8333941469079763,0.7581356974397311,Capsule 1
Saliva,2020-08-23,00:00:00,SRR18584996,0.8795793130564342,Prevotella_histicola_56864,1,9,Saliva,0.8181818181818181,0.9473684210526316,0.8974590608419118,0.8609408783692796,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.784359376129663,Prevotella_histicola_56864,1,9,Saliva,0.7307692307692307,0.84375,0.7992315880865516,0.7694164428876457,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.1204206869435657,Prevotella_histicola_56864,2,9,Saliva,0.05263157894736836,0.18181818181818188,0.13752557464025572,0.10414333426289578,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.21564062387033694,Prevotella_histicola_56864,2,9,Saliva,0.15625,0.2692307692307693,0.2313266242277425,0.19982363679119736,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.2954933024133732,Prevotella_histicola_56864,1,14,Saliva,0.2,0.4,0.3194639495104569,0.2716748987757598,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.7045066975866268,Prevotella_histicola_56864,2,14,Saliva,0.6,0.8,0.7265853359671375,0.6814620466081476,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.19452888895697748,Prevotella_intermedia_57633,1,3,Saliva,0.13333333333333333,0.25,0.21021861507954828,0.17794209365519495,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.8054711110430225,Prevotella_intermedia_57633,2,3,Saliva,0.75,0.8666666666666667,0.8198028767944103,0.7875656000844624,Saliva
Saliva,2020-06-24,00:00:00,SRR18585080,0.7042472504924953,Prevotella_melaninogenica_58075,1,1,Saliva,0.6,0.8,0.7267053027669125,0.6805316482718223,Saliva
Saliva,2020-06-25,00:00:00,SRR18585031,0.6916093121494471,Prevotella_melaninogenica_58075,1,1,Saliva,0.5833333333333333,0.8076923076923077,0.7185570209908547,0.6650013409434227,Saliva
Saliva,2020-06-24,00:00:00,SRR18585080,0.03902511974668537,Prevotella_melaninogenica_58075,2,1,Saliva,0.0,0.07407407407407407,0.047152621115374466,0.03185633732947496,Saliva
Saliva,2020-06-25,00:00:00,SRR18585031,0.1788768444784411,Prevotella_melaninogenica_58075,2,1,Saliva,0.07692307692307693,0.2631578947368421,0.2035912363520532,0.1546527640295048,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.03558475820044801,Prevotella_melaninogenica_58075,1,5,Saliva,0.0,0.058823529411764726,0.04424668183986559,0.027711657718858182,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.03196880422703825,Prevotella_melaninogenica_58075,1,5,Saliva,0.0,0.05263157894736842,0.0395817623542276,0.02443206970619512,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.964415241799552,Prevotella_melaninogenica_58075,2,5,Saliva,0.9411764705882352,1.0,0.9721903009566388,0.955136248707472,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.9680311957729618,Prevotella_melaninogenica_58075,2,5,Saliva,0.9473684210526316,1.0,0.975472004250964,0.9598145137501748,Saliva
Saliva,2020-08-15,00:00:00,SRR18585077,0.27226611832434866,Prevotella_melaninogenica_58075,1,6,Saliva,0.16666666666666666,0.375,0.29736657130034433,0.247330764974475,Saliva
Saliva,2020-08-16,00:00:00,SRR18585076,0.2419417418818922,Prevotella_melaninogenica_58075,1,6,Saliva,0.09999999999999998,0.3636363636363637,0.27674039061559497,0.2108146326551415,Saliva
Saliva,2020-08-15,00:00:00,SRR18585077,0.9641260192117332,Prevotella_melaninogenica_58075,2,6,Saliva,0.9375,1.0,0.9706009998953996,0.9580394045724286,Saliva
Saliva,2020-08-16,00:00:00,SRR18585076,0.7836108818619192,Prevotella_melaninogenica_58075,2,6,Saliva,0.7,0.9090909090909092,0.8142347929450581,0.7519787661098735,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.10853502622299864,Prevotella_melaninogenica_58075,1,9,Saliva,0.0,0.1812354312354312,0.12920242092390494,0.08928667084408168,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.10825554050999288,Prevotella_melaninogenica_58075,1,9,Saliva,0.059701492537313425,0.15384615384615385,0.11914759741902105,0.09721020350247206,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.6387434724791882,Prevotella_melaninogenica_58075,2,9,Saliva,0.5454545454545454,0.7333333333333333,0.6631033445592874,0.6166798787298873,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.6479457608264498,Prevotella_melaninogenica_58075,2,9,Saliva,0.5833333333333333,0.7142857142857143,0.6633086668432254,0.6330316668556047,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.6985523109406215,Prevotella_melaninogenica_58075,1,10,Saliva,0.6,0.8,0.7221609186999576,0.6754304039275998,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.0776804073882385,Prevotella_melaninogenica_58075,2,10,Saliva,0.05882352941176471,0.09999999999999998,0.08259603737968654,0.07314658255270083,Saliva
Saliva,2020-09-11,00:00:00,SRR18585192,0.050095525894529286,Prevotella_melaninogenica_58075,1,11,Saliva,0.020408163265306117,0.07692307692307687,0.058635900326345726,0.042144651624966535,Saliva
Saliva,2020-09-12,00:00:00,SRR18585191,0.024526733740302332,Prevotella_melaninogenica_58075,1,11,Saliva,0.0,0.04347826086956519,0.031656354575323176,0.01857021484342457,Saliva
Saliva,2020-09-11,00:00:00,SRR18585192,0.9499044741054709,Prevotella_melaninogenica_58075,2,11,Saliva,0.9230769230769232,0.979591836734694,0.9582701556040578,0.9415586987621708,Saliva
Saliva,2020-09-12,00:00:00,SRR18585191,0.9754732662596975,Prevotella_melaninogenica_58075,2,11,Saliva,0.9565217391304348,1.0,0.9819850715507028,0.9683007057776744,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.13551296507319358,Prevotella_melaninogenica_58075,1,14,Saliva,0.07142857142857142,0.1923076923076923,0.15104427386088642,0.12085036879152593,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.08631360315497781,Prevotella_melaninogenica_58075,1,14,Saliva,0.0,0.15384615384615385,0.10736666880591028,0.06626844110589274,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.8644870349268066,Prevotella_melaninogenica_58075,2,14,Saliva,0.8076923076923077,0.9285714285714286,0.8808689616466852,0.8492287994267391,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.9136863968450224,Prevotella_melaninogenica_58075,2,14,Saliva,0.8461538461538461,1.0,0.9337701702144084,0.8940251033645578,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.3923608407864174,Prevotella_nanceiensis_44721,1,9,Saliva,0.26666666666666666,0.5,0.4239170805136557,0.3600461763533165,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.3208999003529017,Prevotella_nanceiensis_44721,1,9,Saliva,0.2307692307692308,0.4137931034482759,0.34157943786775136,0.30021551023831594,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.6076391592135826,Prevotella_nanceiensis_44721,2,9,Saliva,0.5,0.7333333333333334,0.6406802286432607,0.5738504482950401,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.6791000996470983,Prevotella_nanceiensis_44721,2,9,Saliva,0.5862068965517241,0.7692307692307692,0.7000957556836235,0.6585273331590413,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.8811020910768056,Prevotella_nanceiensis_44721,1,12,Saliva,0.8333333333333334,0.9375,0.8946436329642581,0.8676007545051717,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.9645022537302488,Prevotella_nanceiensis_44721,1,12,Saliva,0.9444444444444444,1.0,0.9768101607565663,0.9510699954382132,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.11889790892319435,Prevotella_nanceiensis_44721,2,12,Saliva,0.0625,0.16666666666666666,0.13330482057440296,0.10555480239666122,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.035497746269751274,Prevotella_nanceiensis_44721,2,12,Saliva,0.0,0.05555555555555558,0.05022772190399898,0.02240161046383957,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.7816191124190713,Prevotella_nanceiensis_44721,1,14,Saliva,0.7037037037037037,0.8636363636363636,0.8013880291746515,0.7616970276371636,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.7602233526355371,Prevotella_nanceiensis_44721,1,14,Saliva,0.6774193548387097,0.8571428571428571,0.7835838477085546,0.7380294374665832,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.09437819220629262,Prevotella_nanceiensis_44721,2,14,Saliva,0.038461538461538464,0.14285714285714285,0.10890697360611824,0.0801859800988738,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.026993793970654458,Prevotella_nanceiensis_44721,2,14,Saliva,0.0,0.05263157894736842,0.035688679290992786,0.019457272926003442,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.28066640586036884,Prevotella_oris_57058,1,3,Saliva,0.18181818181818185,0.3636363636363637,0.30135214491390955,0.25910875320149745,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.7193335941396309,Prevotella_oris_57058,2,3,Saliva,0.6363636363636364,0.8181818181818181,0.7385792235644957,0.6987747905476632,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.07465530552282071,Prevotella_pallens_62692,1,9,Saliva,0.03448275862068961,0.10526315789473684,0.08333782725502753,0.06562533002202428,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.9253446944771792,Prevotella_pallens_62692,2,9,Saliva,0.8947368421052632,0.9655172413793104,0.9345522435382314,0.9153561737283801,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.1936790933726224,Prevotella_pallens_62692,1,10,Saliva,0.09999999999999998,0.2727272727272727,0.213615077040048,0.1733917122845335,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.8063209066273777,Prevotella_pallens_62692,2,10,Saliva,0.7272727272727273,0.9,0.8251232057738443,0.7864374190191044,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.17095748799089824,Prevotella_pallens_62692,1,12,Saliva,0.06666666666666668,0.26666666666666666,0.1948618483790412,0.14756341776821372,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.17753180026253992,Prevotella_pallens_62692,1,12,Saliva,0.09090909090909094,0.26666666666666666,0.20402328834735356,0.15351379378489044,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.8290425120091017,Prevotella_pallens_62692,2,12,Saliva,0.7333333333333334,0.9333333333333332,0.8530918384917389,0.8036045491948645,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.82246819973746,Prevotella_pallens_62692,2,12,Saliva,0.7333333333333334,0.9090909090909092,0.8447809543416975,0.7959069893635039,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.2988874951617828,Prevotella_pallens_62692,1,14,Saliva,0.2,0.4,0.3240515547237546,0.2754876163290296,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.32068556182128743,Prevotella_pallens_62692,1,14,Saliva,0.2,0.42857142857142855,0.3492033263938933,0.2909891316941143,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.7011125048382173,Prevotella_pallens_62692,2,14,Saliva,0.6,0.8,0.7264115146243086,0.678492356554604,Saliva
Saliva,2020-09-29,00:00:00,SRR18585105,0.6793144381787125,Prevotella_pallens_62692,2,14,Saliva,0.5714285714285714,0.8,0.7073133076149426,0.6489247070277933,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.7108641739745779,Prevotella_salivae_57216,1,10,Saliva,0.6,0.8125,0.7328825811550852,0.6879429005624146,Saliva
Saliva,2020-08-29,00:00:00,SRR18585049,0.2891358260254219,Prevotella_salivae_57216,2,10,Saliva,0.1875,0.4,0.3112763156434209,0.2645810615135209,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.14668760284531232,Prevotella_salivae_57216,1,12,Saliva,0.07142857142857142,0.21428571428571427,0.16768088391434732,0.12781775040835572,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.08875591121421023,Prevotella_salivae_57216,1,12,Saliva,0.0,0.16666666666666666,0.10770624164238814,0.07050720805853311,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.8533123971546878,Prevotella_salivae_57216,2,12,Saliva,0.7857142857142857,0.9285714285714286,0.8732027786064986,0.8331134604719959,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.91124408878579,Prevotella_salivae_57216,2,12,Saliva,0.8333333333333334,1.0,0.9303364675065496,0.8929448850524454,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.19780509485059947,Prevotella_salivae_57216,1,14,Saliva,0.1,0.2727272727272727,0.2182511258478364,0.17859037983000833,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.8021949051494006,Prevotella_salivae_57216,2,14,Saliva,0.7272727272727273,0.9,0.8207925647559358,0.7826411137323289,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.0961762297484488,Prevotella_shahii_59695,1,5,Saliva,0.0,0.16666666666666666,0.1134550314899701,0.07811946728227208,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.10257203709676027,Prevotella_shahii_59695,1,5,Saliva,0.0,0.16666666666666666,0.12063683596355128,0.08558727290732665,Saliva
Saliva,2020-06-27,00:00:00,SRR18585146,0.9038237702515513,Prevotella_shahii_59695,2,5,Saliva,0.8333333333333334,1.0,0.9210076389617784,0.8863200076333632,Saliva
Saliva,2020-06-28,00:00:00,SRR18585145,0.8974279629032398,Prevotella_shahii_59695,2,5,Saliva,0.8333333333333334,1.0,0.916458917138422,0.8801202730086771,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.3170301012931641,Prevotella_sp_58138,1,3,Saliva,0.2222222222222222,0.4,0.3382941842879343,0.2952889128028833,Saliva
Saliva,2020-06-27,00:00:00,SRR18585164,0.6829698987068359,Prevotella_sp_58138,2,3,Saliva,0.6,0.7777777777777778,0.7050094426202881,0.6620275163153839,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.0632530187805485,Prevotella_sp_58566,1,9,Saliva,0.0,0.1176470588235294,0.0799524386121561,0.04626779823753383,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.12919567926834571,Prevotella_sp_58566,1,9,Saliva,0.0714285714285714,0.18181818181818185,0.1457857121732939,0.1131397607999438,Saliva
Saliva,2020-08-23,00:00:00,SRR18584996,0.9367469812194515,Prevotella_sp_58566,2,9,Saliva,0.8823529411764706,1.0,0.9537882965889322,0.9197503610081664,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.8708043207316544,Prevotella_sp_58566,2,9,Saliva,0.8181818181818181,0.9285714285714286,0.8863139236022743,0.853752932172994,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.9037914799958299,Prevotella_sp_58566,1,12,Saliva,0.8333333333333334,1.0,0.9219326592097892,0.8833261925109475,Saliva
Saliva,2020-09-11,00:00:00,SRR18584977,0.8146694721178074,Prevotella_sp_58566,1,12,Saliva,0.7368421052631579,0.9,0.8363284137363505,0.7929894889275586,Saliva
Saliva,2020-09-10,00:00:00,SRR18584978,0.4433368373506903,Prevotella_sp_58566,2,12,Saliva,0.3636363636363637,0.5,0.4640415262042166,0.4264179224920977,Saliva
